Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/field-productivity,procoredev,200,stg.procore.com|US|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-28T01:15:18.209-07:00,9039748158,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/field-productivity,3350,18,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,366,4,2216,4,2606,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/field-productivity/crews,procoredev,200,stg.procore.com|US|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-28T01:15:19.864-07:00,5264519571,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/field-productivity/crews,3642,16,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,426,71,1063,3,1505,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/field-productivity/timesheets,procoredev,200,stg.procore.com|US|Product|Field Productivity|Timesheets,Product|Field Productivity|Timesheets,stg.procore.com,Before Unload,2019-07-28T01:15:24.77-07:00,7517067313,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/field-productivity/timesheets,4095,15,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,596,60,2956,6,3582,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/innovation-lab,procoredev,200,stg.procore.com|US|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-07-28T01:15:27.08-07:00,6998917533,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/innovation-lab,6573,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1213|1295|4876,1,1,1,1,570,78,2179,5,2769,,,,,,,,,,,,,,,,,,,,,,,3
https://stg.procore.com/jobs,procoredev,200,stg.procore.com|US|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-28T01:15:34.745-07:00,7748269787,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/jobs,4377,14,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,348,36,2610,6,2979,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo-thank-you,procoredev,200,stg.procore.com|US|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-28T01:15:37.272-07:00,5629917624,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/demo-thank-you,3024,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,2,1,1,1,322,1,2144,4,2487,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/jobs/benefits,procoredev,200,stg.procore.com|US|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-28T01:15:40.715-07:00,8448816370,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/jobs/benefits,4388,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,314,553,2964,3,3293,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/jobs/openings,procoredev,200,stg.procore.com|US|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-28T01:15:45.463-07:00,7307857218,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/jobs/openings,18706,3,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+5,Online,Available,Visible,,,,,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton,1295|4876,1,1,1,1,566,100,1831,4,2438,,,,,,,,1,,,5,,,,,,,,,,,,2
https://stg.procore.com/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-28T01:15:49.776-07:00,6619020937,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/jobs/openings/1056317,10674,6,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,733,122,3343,5,4096,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/jobs/sales,procoredev,200,stg.procore.com|US|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-28T01:15:55.687-07:00,3365161712,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/jobs/sales,4432,14,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+5,Online,Available,Visible,,,,,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton,1295|4876,1,1,1,1,297,348,2686,7,3018,1,,,,,,,1,,,5,,,,,,,,,,,,2
https://stg.procore.com/legal,procoredev,200,stg.procore.com|US|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-28T01:15:57.672-07:00,5878902185,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/legal,1450,41,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,341,33,1373,4,1733,1,1,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|US|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-07-28T01:16:01.443-07:00,4804475466,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/legal/api-terms-and-conditions,22126,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,396,91,2884,2,3299,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/partners,procoredev,200,stg.procore.com|US|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-28T01:16:05.315-07:00,6715597640,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/partners,5731,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1225|1295|4876,1,1,1,1,495,40,3152,3,3699,1,,,,,,,,,,,,,,,,,,,,,,3
https://stg.procore.com/platform,procoredev,200,stg.procore.com|US|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-28T01:16:09.46-07:00,8122815640,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/platform,4799,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,314,63,3247,5,3581,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/press,procoredev,200,stg.procore.com|US|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-28T01:16:11.999-07:00,6045253913,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,302,71,2456,5,2807,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|US|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-28T01:16:15.94-07:00,9362160084,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3135,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,174,2,2738,4,2946,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|US|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-28T01:16:18.266-07:00,6175034353,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/press/procore-acquires-bimanywhere,2791,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,496,1,2238,4,2751,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/project-management,procoredev,200,stg.procore.com|US|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Before Unload,2019-07-28T01:16:23.709-07:00,5332267694,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/project-management,4641,13,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,2,1,1,1,446,1,2691,4,3198,1,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/project-management/bidding,procoredev,200,stg.procore.com|US|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Before Unload,2019-07-28T01:16:27.10-07:00,2477145304,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/project-management/bidding,4560,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,2,1,1,1,309,153,2787,8,3120,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/projects,procoredev,200,stg.procore.com|US|Resource|Projects,Resource|Projects,stg.procore.com,Before Unload,2019-07-28T01:16:30.54-07:00,4034270138,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/projects,6708,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,412,99,2447,4,2899,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/quality-safety,procoredev,200,stg.procore.com|US|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Before Unload,2019-07-28T01:16:32.13-07:00,7226886898,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/quality-safety,4705,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,734,81,980,6,1753,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/quality-safety/daily-log,procoredev,200,stg.procore.com|US|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Before Unload,2019-07-28T01:16:34.115-07:00,4029341007,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/quality-safety/daily-log,4250,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,357,19,1553,6,1942,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/roadshow,procoredev,200,stg.procore.com|US|Event|Roadshow,Event|Roadshow,stg.procore.com,Before Unload,2019-07-28T01:16:37.410-07:00,6158229861,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/roadshow,870,69,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,610,127,2506,2,3143,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/roi,procoredev,200,stg.procore.com|US|Resource|ROI,Resource|ROI,stg.procore.com,Before Unload,2019-07-28T01:16:41.468-07:00,9693461561,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/roi,3627,17,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,484,114,2857,5,3358,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/safety-qualified,procoredev,200,stg.procore.com|US|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-28T01:16:45.595-07:00,3422284509,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/safety-qualified,8103,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,3609|1295|4876,1,1,1,1,310,78,3040,6,3467,,,,,,,,,,,,,,,,,,,,,,,3
https://stg.procore.com/subcontractors,procoredev,200,stg.procore.com|US|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-28T01:16:50.81-07:00,6223311446,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/subcontractors,8724,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,379,3,2892,11,3316,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/tour,procoredev,200,stg.procore.com|US|Marketing|Tour,Marketing|Tour,stg.procore.com,Before Unload,2019-07-28T01:17:47.366-07:00,4063047500,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/tour,2649,23,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1715|4876,1,1,1,1,343,77,3182,8,3616,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/webinars,procoredev,200,stg.procore.com|US|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-28T01:17:52.763-07:00,9549104511,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/webinars,19793,3,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,10,1,1,1,491,57,1534,11,2058,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo-thank-you,procoredev,200,stg.procore.com|US|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-28T01:17:55.982-07:00,4631061483,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/demo-thank-you,3024,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,3,1,1,1,397,1,2755,4,3176,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/workshops,procoredev,200,stg.procore.com|US|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-28T01:18:02.642-07:00,3854895337,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/workshops,1689,36,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,365,2,2446,7,2828,1,1,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo-thank-you,procoredev,200,stg.procore.com|US|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-28T01:18:05.303-07:00,1818060318,42283175745149342134298439484924150834,1103463889.1564300986,stg.procore.com,/demo-thank-you,3024,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,3,1,1,1,325,1,2273,4,2619,1,,,,,,,,,,,,,,,,,,,,,,
