Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Campaign (v0),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Library Version (v4),Adobe Analytics ID (v5),Google Analytics ID (v6),Site Country (v7),Previous Page Name (v8),Previous Page URL (v9),Page Type (v10),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Document Title (v18),Personalization Variants (v32),Procore ID (v35),Procore User Type (v36),Navigation Type (v37),Tab ID (v38),Tab Type (v39),Tab Count (v40),Page Name (v61),Page Document Title (c2),Personlization Variant (c4),Navigation Type (c7),Tab ID (c8),Tab Type (c9),Redirect Count (event16)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,|||||,Pageview,2019-07-28T01:03:04.203-07:00,2320600117,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,,,US,,,Home,https:,stg.procore.com,/,,,Procore – World's Leading Construction Management Software,Default,,Prospect,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,New,1,stg.procore.com|US|Home,Procore – World's Leading Construction Management Software,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,New,
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,|||||,Pageview,2019-07-28T01:03:19.130-07:00,1976993271,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Home,stg.procore.com/,Home,https:,stg.procore.com,/,?test=query,,Procore – World's Leading Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Home,Procore – World's Leading Construction Management Software,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,|||||,Pageview,2019-07-28T01:03:22.637-07:00,9616164198,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Home,stg.procore.com/,Home,https:,stg.procore.com,/,?test=query-with-frag,#frag,Procore – World's Leading Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Home,Procore – World's Leading Construction Management Software,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,|BRD|LinkedIn|Social|Organic|Jobsite_Constructions-up-and-coming-tech,Pageview,2019-07-28T01:03:26.522-07:00,5003406518,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Home,stg.procore.com/,Home,https:,stg.procore.com,/,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,Procore – World's Leading Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Home,Procore – World's Leading Construction Management Software,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/about,procoredev,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,|||||,Pageview,2019-07-28T01:03:32.955-07:00,9961974830,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Home,stg.procore.com/,Default Page,https:,stg.procore.com,/about,,,The #1 Most Used Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Company|About,The #1 Most Used Construction Management Software,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/blueprint,procoredev,200,stg.procore.com|US|Resource|Blueprint,Resource|Blueprint,stg.procore.com,|||||,Pageview,2019-07-28T01:03:35.706-07:00,6010678432,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Company|About,stg.procore.com/about,Default Page,https:,stg.procore.com,/blueprint,,,Award-Winning Customer Implementation and Support,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Resource|Blueprint,Award-Winning Customer Implementation and Support,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/buildersclub,procoredev,200,stg.procore.com|US|Resource|Builders Club,Resource|Builders Club,stg.procore.com,|||||,Pageview,2019-07-28T01:03:39.238-07:00,5691873354,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Resource|Blueprint,stg.procore.com/blueprint,Default Page,https:,stg.procore.com,/buildersclub,,,Builder's Club - Procore's Rewards Program for Professionals,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Resource|Builders Club,Builder's Club - Procore's Rewards Program for Professionals,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/certification,procoredev,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,|||||,Pageview,2019-07-28T01:03:45.636-07:00,3992892897,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Resource|Builders Club,stg.procore.com/buildersclub,Default Page,https:,stg.procore.com,/certification,,,Get Your Procore Certification,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Resource|Certification,Get Your Procore Certification,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/construction-financials,procoredev,200,stg.procore.com|US|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,|||||,Pageview,2019-07-28T01:03:48.638-07:00,9921514642,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Resource|Certification,stg.procore.com/certification,Overview,https:,stg.procore.com,/construction-financials,,,Construction Financial Management Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Product|Construction Financials|Overview,Construction Financial Management Software | Procore,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
https://stg.procore.com/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,|||||,Pageview,2019-07-28T01:03:53.149-07:00,1416548159,2.15.0|4.4.0|staging|25.6.0|2019-07-28T07:57:14Z,42283175745149342134298439484924150834,1103463889.1564300986,US,stg.procore.com|US|Product|Construction Financials|Overview,stg.procore.com/construction-financials,Tool,https:,stg.procore.com,/construction-financials/accounting-integrations,,,Construction Accounting Integrations | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,1,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Construction Accounting Integrations | Procore,Default,NAVIGATE,cdc7e3d8-d6b9-4618-9117-8fdcd3e096c6,Existing,
