Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Campaign (v0),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Library Version (v4),Adobe Analytics ID (v5),Google Analytics ID (v6),Site Country (v7),Previous Page Name (v8),Previous Page URL (v9),Page Type (v10),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Document Title (v18),Personalization Variants (v32),Procore ID (v35),Procore User Type (v36),Navigation Type (v37),Tab ID (v38),Tab Type (v39),Tab Count (v40),Redirect Count (event16)
https://stg.procore.com/en-au/about,procorestaging,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,|||||,Pageview,2019-07-31T11:42:51.430-07:00,7730333376,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Home,stg.procore.com/en-au,Default Page,https:,stg.procore.com,/en-au/about,,,The #1 Most Used Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/blueprint,procorestaging,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,|||||,Pageview,2019-07-31T11:42:53.529-07:00,6348912316,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Company|About,stg.procore.com/en-au/about,Default Page,https:,stg.procore.com,/en-au/blueprint,,,Award-Winning Customer Implementation and Support,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/buildersclub,procorestaging,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,|||||,Pageview,2019-07-31T11:42:56.151-07:00,9598257307,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Resource|Blueprint,stg.procore.com/en-au/blueprint,Default Page,https:,stg.procore.com,/en-au/buildersclub,,,Builder's Club - Procore's Rewards Program for Professionals,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/certification?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,|BRD|LinkedIn|Social|Organic|Jobsite_Constructions-up-and-coming-tech,Pageview,2019-07-31T11:42:58.866-07:00,1030655829,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Resource|Builders Club,stg.procore.com/en-au/buildersclub,Default Page,https:,stg.procore.com,/en-au/certification,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,Get Your Procore Certification,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:43:01.439-07:00,8707900669,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Resource|Certification,stg.procore.com/en-au/certification,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/construction-financials,procorestaging,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,|||||,Pageview,2019-07-31T11:43:05.157-07:00,1485668147,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Overview,https:,stg.procore.com,/en-au/construction-financials,,,Construction Financial Management Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:43:07.409-07:00,8137480906,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Product|Construction Financials|Overview,stg.procore.com/en-au/construction-financials,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,|||||,Pageview,2019-07-31T11:43:12.293-07:00,7810576529,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Tool,https:,stg.procore.com,/en-au/construction-financials/accounting-integrations,,,Construction Accounting Integrations | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/continuing-education,procorestaging,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,|||||,Pageview,2019-07-31T11:43:14.354-07:00,3888039191,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,stg.procore.com/en-au/construction-financials/accounting-integrations,Default Page,https:,stg.procore.com,/en-au/continuing-education,,,Obtain Free Continuing Education Units Through Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:43:16.395-07:00,8901321668,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Resource|Continuing Education,stg.procore.com/en-au/continuing-education,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/engineering,procorestaging,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,|||||,Pageview,2019-07-31T11:43:18.306-07:00,5941234992,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Engineering,https:,stg.procore.com,/en-au/engineering,,,Build Your Engineering Career with Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/events,procorestaging,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,|||||,Pageview,2019-07-31T11:43:20.842-07:00,9801505022,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Company|Engineering,stg.procore.com/en-au/engineering,Event,https:,stg.procore.com,/en-au/events,,,Industry Events | Join Procore at One of Our Industry Conferences,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/field-productivity,procorestaging,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,|||||,Pageview,2019-07-31T11:43:23.216-07:00,4259505740,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Event|Industry Events,stg.procore.com/en-au/events,Overview,https:,stg.procore.com,/en-au/field-productivity,,,Construction Field Productivity | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:43:25.663-07:00,3382781779,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Product|Field Productivity|Overview,stg.procore.com/en-au/field-productivity,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/field-productivity/crews,procorestaging,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,|||||,Pageview,2019-07-31T11:43:29.513-07:00,6006374863,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Tool,https:,stg.procore.com,/en-au/field-productivity/crews,,,Construction Crews Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:43:31.905-07:00,7872820900,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Product|Field Productivity|Crews,stg.procore.com/en-au/field-productivity/crews,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/innovation-lab,procorestaging,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,|||||,Pageview,2019-07-31T11:43:35.877-07:00,7731823555,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Default Page,https:,stg.procore.com,/en-au/innovation-lab,,,Masterminds Meet at Procore Innovation Labs,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/jobs,procorestaging,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,|||||,Pageview,2019-07-31T11:43:37.862-07:00,5979307100,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Event|Innovation Lab,stg.procore.com/en-au/innovation-lab,Default Page,https:,stg.procore.com,/en-au/jobs,,,Procore is Always Looking for Talented Team Members,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:43:40.846-07:00,5525170329,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Company|Jobs,stg.procore.com/en-au/jobs,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/jobs/benefits,procorestaging,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,|||||,Pageview,2019-07-31T11:44:55.328-07:00,9898155167,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Default Page,https:,stg.procore.com,/en-au/jobs/benefits,,,The Multiple| Amazing Benefits Procore Offers Employees,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/jobs/openings,procorestaging,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,|||||,Pageview,2019-07-31T11:44:57.764-07:00,5070759612,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Company|Jobs|Benefits,stg.procore.com/en-au/jobs/benefits,Jobs,https:,stg.procore.com,/en-au/jobs/openings,,,Find Your Dream Job at Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/jobs/openings/1056317,procorestaging,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,|||||,Pageview,2019-07-31T11:45:00.409-07:00,2360555692,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,US,stg.procore.com|AU|Company|Jobs|Openings,stg.procore.com/en-au/jobs/openings,Jobs Detail,https:,stg.procore.com,/en-au/jobs/openings/1056317,,,Procore Jobs | Principal Site Reliability Engineer in Carpinteria| CA,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:45:03.516-07:00,6115115040,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,US,stg.procore.com|US|Company|Jobs|Openings|1056317,stg.procore.com/en-au/jobs/openings/1056317,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d41e1b3f25e8&nb-confirmation-token=cafad7fbbfc6503ddf9b96f31e8f8423&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:45:09.446-07:00,1390440312,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,US,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Demo Page,https:,stg.procore.com,/demo,?nb-transaction-token=NBPOE-TXN-5d41e1b3f25e8&nb-confirmation-token=cafad7fbbfc6503ddf9b96f31e8f8423&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/jobs/sales,procorestaging,200,stg.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,|||||,Pageview,2019-07-31T11:45:11.467-07:00,2071886870,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Default Page,https:,stg.procore.com,/en-au/jobs/sales,,,Build Your Sales Career with Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/legal,procorestaging,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,|||||,Pageview,2019-07-31T11:45:13.421-07:00,1452827419,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Company|Jobs|Sales,stg.procore.com/en-au/jobs/sales,Legal,https:,stg.procore.com,/en-au/legal,,#fragment,Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procorestaging,200,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,|||||,Pageview,2019-07-31T11:45:15.287-07:00,6101465488,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Company|Legal|Overview,stg.procore.com/en-au/legal,Legal Child,https:,stg.procore.com,/en-au/legal/api-terms-and-conditions,,,API Terms and Conditions | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:45:18.343-07:00,1354353876,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,stg.procore.com/en-au/legal/api-terms-and-conditions,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/partners,procorestaging,200,stg.procore.com|AU|Resource|Partners,Resource|Partners,stg.procore.com,|||||,Pageview,2019-07-31T11:45:19.969-07:00,6710218362,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Default Page,https:,stg.procore.com,/en-au/partners,,,Procore is Looking for Web and Mobile Partners,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/platform,procorestaging,200,stg.procore.com|AU|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,|||||,Pageview,2019-07-31T11:45:22.858-07:00,7278617809,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Resource|Partners,stg.procore.com/en-au/partners,Default Page,https:,stg.procore.com,/en-au/platform,,,Frictionless Construction at Your Fingertips | Procore Platform,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T11:45:25.91-07:00,3193160138,2.15.0|4.4.0|staging|25.6.0|2019-07-31T18:41:44Z,71714577693731072493299551516658275667,477258701.1564598540,AU,stg.procore.com|AU|Product|Platform|Overview,stg.procore.com/en-au/platform,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,09bc59cc-c58f-4ef2-b646-2ff9a5e523b5,Existing,1,
